link,current_price,old_price,avg_rating,cnt_reviews,title,author,ID товара,Издательство,Издательский бренд,Серия,Год издания,ISBN,Количество страниц,Размер,Тип обложки,Тираж,"Вес, г",Возрастные ограничения,Переводчик,Художник,Тип комикса,Разделы комикса
https://www.chitai-gorod.ru/product/velikiy-getsbi-3042091,284 ₽,365 ₽,3.3,3 оценки,Великий Гэтсби,Френсис Скотт Фицджеральд,3042091,Эксмо,,Белая птица,2024,978-5-04-200957-0,256,1.5x11.8x18,Мягкий переплёт,4000,130,16+,,,,
https://www.chitai-gorod.ru/product/batalony-prosyat-ognya-3033684,671 ₽,860 ₽,4.2,5 оценок,Батальоны просят огня,Юрий Бондарев,3033684,Эксмо,,Яркие страницы. Коллекционные издания,2024,978-5-04-196781-9,288,2x13x20.5,Твёрдый переплёт,2000,310,16+,,,,
https://www.chitai-gorod.ru/product/lebedinaya-pesn-pobezhdennye-roman-3028804,1563 ₽,2005 ₽,5.0,3 оценки,Лебединая песнь (Побежденные): Роман,Ирина Головкина,3028804,Омега-Л,,,2024,978-5-370-05407-5,992,5.5x14x21.5,,15000,890,16+,,,,
https://www.chitai-gorod.ru/product/kashcheeva-cep-2989374,533 ₽,683 ₽,4.3,4 оценки,Кащеева цепь,Михаил Пришвин,2989374,АСТ,Neoclassic,Русская классика,2023,978-5-17-157336-2,544,2.8x13.4x20.7,Твёрдый переплёт,1500,402,12+,,,,
https://www.chitai-gorod.ru/product/vasiliy-terkin-2986309,349 ₽,447 ₽,4.9,9 оценок,Василий Теркин,Александр Твардовский,2986309,АСТ,Neoclassic,АСТ: Русская классика,2023,978-5-17-156494-0,352,2.6x13.2x20.7,Твёрдый переплёт,1200,290,16+,,,,
https://www.chitai-gorod.ru/product/tess-iz-roda-derbervilley-2819339,,,4.0,61 оценка,Тэсс из рода дЭрбервиллей,Томас Гарди,2819339,Эксмо,,Белая птица,2023,978-5-04-113430-3,448,1.9x11.5x18,Мягкий переплёт,3000,219,16+,,,,
https://www.chitai-gorod.ru/product/vorishka-martin-2558594,321 ₽,412 ₽,4.2,29 оценок,Воришка Мартин,Уильям Голдинг,2558594,АСТ,Neoclassic,Эксклюзивная классика,2023,978-5-17-100289-3,224,1.2x11.5x18.1,Мягкий переплёт,3000,140,12+,Круглов Алексей Николаевич,,,
https://www.chitai-gorod.ru/product/gamlet-korol-lir-2451548,349 ₽,447 ₽,4.1,31 оценка,Гамлет. Король Лир,Уильям Шекспир,2451548,АСТ,Neoclassic. Гамма,Зарубежная классика,2023,978-5-17-087690-7,416,2.7x13x20.6,Твёрдый переплёт,1000,319,12+,,,,
https://www.chitai-gorod.ru/product/serdca-treh-2420709,299 ₽,359 ₽,4.3,40 оценок,Сердца трех,Джек Лондон,2420709,Азбука,,Азбука-классика (pocket-book),2023,978-5-389-07836-9,416,1.5x11.5x18,Мягкий переплёт,2000,209,12+,,,,
https://www.chitai-gorod.ru/product/zapiski-starogo-kozla-2352431,358 ₽,459 ₽,4.1,26 оценок,Записки старого козла,Чарльз Буковски,2352431,Эксмо,,Pocket book,2023,978-5-699-62869-8,320,1.6x11.5x18,Мягкий переплёт,3000,150,18+,,,,
https://www.chitai-gorod.ru/product/tetushka-huliya-i-pisaka-2935640,395 ₽,506 ₽,4.4,35 оценок,Тетушка Хулия и писака,Марио Варгас Льоса,2935640,АСТ,Neoclassic,Эксклюзивная классика,2022,978-5-17-135995-9,448,1.8x11.5x18,Мягкий переплёт,3000,310,16+,,,,
https://www.chitai-gorod.ru/product/altist-danilov-aptekar-2906465,1241 ₽,1592 ₽,4.3,42 оценки,Альтист Данилов. Аптекарь,Владимир Орлов,2906465,Азбука,,Русская литература. Большие книги,2022,978-5-389-20780-6,928,4.6x14.5x21.6,Твёрдый переплёт,4000,1019,16+,,,,
https://www.chitai-gorod.ru/product/demonologia-korola-akova-s-prilozeniem-vestej-iz-sotlandii-3087039,965 ₽,1238 ₽,,,«Демонология» короля Якова с приложением «Вестей из Шотландии»,Денис Хрусталев,3087039,Лимбус Пресс,,,2025,978-5-8370-0952-5,448,2.8x13.5x20.5,Твёрдый переплёт,1000,546,16+,,,,
https://www.chitai-gorod.ru/product/sinyaya-ptica-3067834,395 ₽,506 ₽,,,Синяя птица,Морис Метерлинк,3067834,Эксмо,,Всемирная литература. Новое оформление,2024,978-5-04-200695-1,320,2.5x13.5x20.5,Твёрдый переплёт,2000,270,16+,,,,
https://www.chitai-gorod.ru/product/morfiy-sobache-serdce-povesti-i-rasskazy-3060343,1057 ₽,1356 ₽,4.7,3 оценки,Морфий. Собачье сердце. Повести и рассказы,Михаил Булгаков,3060343,Эксмо,,Библиотека всемирной литературы,2024,978-5-04-204147-1,640,3x13x20.5,Твёрдый переплёт,2000,610,16+,,,,
https://www.chitai-gorod.ru/product/kalevala-kalevala-3059069,1471 ₽,1887 ₽,5.0,3 оценки,Калевала = Kalevala,Элиас Лённрот,3059069,АСТ,,Bilingua подарочная: иллюстрированная книга на языке оригинала с переводом,2024,978-5-17-165889-2,576,3.6x17x24.3,Твёрдый переплёт,2000,1030,12+,,,,
https://www.chitai-gorod.ru/product/carevna-lebed-3043211,625 ₽,801 ₽,4.9,8 оценок,Царевна Лебедь,Александр Пушкин,3043211,Эксмо,Like Book,Young Adult. Арт Классика,2024,978-5-04-202515-0,336,2.3x13x20.5,Твёрдый переплёт,3000,430,16+,,,,
https://www.chitai-gorod.ru/product/prestuplenie-i-nakazanie-3033541,965 ₽,1238 ₽,4.9,7 оценок,Преступление и наказание,Федор Достоевский,3033541,Эксмо,,Библиотека всемирной литературы,2024,978-5-04-194746-0,704,3.4x14x20.5,Твёрдый переплёт,2000,660,16+,,,,
https://www.chitai-gorod.ru/product/mumu-3007961,299 ₽,359 ₽,4.9,16 оценок,Муму,Иван Тургенев,3007961,Азбука,,Азбука-классика (pocket-book),2024,978-5-389-23966-1,352,1.4x11.4x18,Мягкий переплёт,2000,170,16+,,,,
https://www.chitai-gorod.ru/product/ili-ili-3011494,303 ₽,388 ₽,4.8,5 оценок,Или-или,Сёрен Обю Кьеркегор,3011494,Эксмо,,Pocket book. Non-fiction,2023,978-5-04-190288-9,480,2x11.5x18,Мягкий переплёт,3000,230,16+,,,,
https://www.chitai-gorod.ru/product/leto-gospodne-3008401,321 ₽,412 ₽,3.2,5 оценок,Лето Господне,Иван Шмелев,3008401,АСТ,Neoclassic,Лучшая мировая классика,2023,978-5-17-159371-1,480,3.2x13.2x20.6,Твёрдый переплёт,3000,364,16+,,,,
https://www.chitai-gorod.ru/product/golod-3007004,284 ₽,365 ₽,4.0,4 оценки,Голод,Кнут Гамсун,3007004,Эксмо,,Pocket book,2023,978-5-04-187183-3,288,1.7x11.6x18,Мягкий переплёт,2000,140,16+,,,,
https://www.chitai-gorod.ru/product/dzhon-yachmennoe-zerno-doroga-2979880,299 ₽,359 ₽,4.5,6 оценок,Джон Ячменное Зерно. Дорога,Джек Лондон,2979880,Азбука,,Азбука-классика (pocket-book),2023,978-5-389-23050-7,416,1.8x11.5x18,Мягкий переплёт,3000,205,16+,,,,
https://www.chitai-gorod.ru/product/oblomov-2822358,533 ₽,683 ₽,4.1,84 оценки,Обломов,Иван Гончаров,2822358,Эксмо,,Яркие страницы,2023,978-5-04-109931-2,544,3x13x20.5,Твёрдый переплёт,3000,469,16+,,,,
https://www.chitai-gorod.ru/product/prestupnaya-dobrodetel-2960732,330 ₽,424 ₽,4.1,25 оценок,Преступная добродетель,Маркиз де Сад,2960732,Азбука,,Азбука-классика (pocket-book),2022,978-5-389-22059-1,416,1.7x11.7x18,Мягкий переплёт,3000,206,18+,,,,
https://www.chitai-gorod.ru/product/portret-doriana-greya-2958289,671 ₽,860 ₽,4.0,99 оценок,Портрет Дориана Грея,Оскар Уайльд,2958289,Азбука,,Азбука-бестселлер,2022,978-5-389-21861-1,480,2.5x12x20.5,Твёрдый переплёт,4000,450,16+,,,,
https://www.chitai-gorod.ru/product/alaya-chuma-do-adama-2931691,299 ₽,359 ₽,4.4,12 оценок,Алая чума. До Адама.,Джек Лондон,2931691,АСТ,Neoclassic,Лучшая мировая классика,2022,978-5-17-149509-1,288,2.1x13.3x20.7,Твёрдый переплёт,5500,250,12+,,,,
https://www.chitai-gorod.ru/product/chuvstvo-i-chuvstvitelnost-2930356,284 ₽,365 ₽,4.3,15 оценок,Чувство и чувствительность,Джейн Остен,2930356,АСТ,Neoclassic,Лучшая мировая классика,2022,978-5-17-150601-8,384,2.5x13.5x20.5,Твёрдый переплёт,5500,310,16+,,,,
https://www.chitai-gorod.ru/product/more-ischezayushchih-vremen-2921106,873 ₽,1120 ₽,4.2,46 оценок,Море исчезающих времен,Габриэль Гарсиа Маркес,2921106,АСТ,Neoclassic,Библиотека Классики,2022,978-5-17-148013-4,480,3.3x13.5x20.8,Твёрдый переплёт,3000,469,16+,,,,
https://www.chitai-gorod.ru/product/gospodin-premer-ministr-2899723,284 ₽,365 ₽,4.2,23 оценки,Господин Премьер-министр,Жорж Сименон,2899723,Азбука,,Азбука-классика (pocket-book),2022,978-5-389-20751-6,416,1.6x11.5x18,Мягкий переплёт,3000,206,16+,,,,
https://www.chitai-gorod.ru/product/lyubovnik-ledi-chatterli-synovya-i-lyubovniki-2883331,1149 ₽,1474 ₽,4.2,155 оценок,Любовник леди Чаттерли. Сыновья и любовники,Дэвид Лоуренс,2883331,Иностранка,,Иностранная литература. Большие книги,2022,978-5-389-20307-5,864,4.1x14.4x21.5,Твёрдый переплёт,5000,939,16+,,,,
https://www.chitai-gorod.ru/product/opasnoe-leto-2765577,321 ₽,412 ₽,4.2,46 оценок,Опасное лето,Эрнест Миллер Хемингуэй,2765577,АСТ,Neoclassic,Эксклюзивная классика,2022,978-5-17-111372-8,224,0.9x11.4x18,Мягкий переплёт,3000,150,16+,,,,
https://www.chitai-gorod.ru/product/duh-madam-kraul-i-drugie-tainstvennye-istorii-3097824,304 ₽,433 ₽,,,Дух мадам Краул и другие таинственные истории,Джозеф Ле Фаню,3097824,АСТ,Neoclassic,Эксклюзивная классика,,978-5-17-173664-4,448,0x0x0,Мягкий переплёт,,500,16+,,,,
https://www.chitai-gorod.ru/product/kak-my-pisali-roman-nabludenia-genri-3089367,505 ₽,648 ₽,3.0,1 оценка,Как мы писали роман. Наблюдения Генри,Джером Клапка Джером,3089367,АСТ,Neoclassic,Зарубежная классика,2025,978-5-17-172650-8,352,2.6x13x21.6,Твёрдый переплёт,2000,280,12+,,,,
https://www.chitai-gorod.ru/product/povest-o-nastoasem-celoveke-3089275,671 ₽,860 ₽,5.0,3 оценки,Повесть о настоящем человеке,Борис Полевой,3089275,АСТ,Neoclassic,Эксклюзивная классика,2025,978-5-17-173994-2,384,1.8x12x18.5,Твёрдый переплёт,3000,330,12+,,,,
https://www.chitai-gorod.ru/product/vse-o-lyubvi-yumoristicheskie-rasskazy-3042528,349 ₽,447 ₽,5.0,1 оценка,Все о любви : юмористические рассказы,Надежда Тэффи,3042528,Проспект,,Роман с книгой,2025,"978-5-392-41015-6 978-5-392-44162-4 978-5-392-41015-6, 978-5-392-44162-4",464,2x12.7x20,Мягкий переплёт,500,290,16+,,,,
https://www.chitai-gorod.ru/product/nashi-za-granicey-3067721,284 ₽,365 ₽,5.0,2 оценки,Наши за границей,Николай Лейкин,3067721,Азбука,,Мировая классика,2024,978-5-389-26759-6,448,3x13.5x20.8,Твёрдый переплёт,5000,350,16+,,,,
https://www.chitai-gorod.ru/product/zov-ktulhu-3053713,284 ₽,365 ₽,,,Зов Ктулху,Говард Филлипс Лавкрафт,3053713,Эксмо,,Pocket book,2024,978-5-04-206099-1,352,1.5x11.5x18,Мягкий переплёт,2000,178,16+,,,,
https://www.chitai-gorod.ru/product/plody-zemli-3025219,303 ₽,388 ₽,4.4,13 оценок,Плоды земли,Кнут Гамсун,3025219,Азбука,,Азбука-классика (pocket-book),2024,978-5-389-24723-9,448,1.9x11.5x18,Мягкий переплёт,3000,210,16+,,,,
https://www.chitai-gorod.ru/product/dzhivs-i-feodalnaya-vernost-2497654,303 ₽,388 ₽,4.5,26 оценок,Дживс и феодальная верность,Пелам Гренвилл Вудхаус,2497654,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-093723-3,288,1.9x11.5x18,Мягкий переплёт,1500,200,16+,,,,
https://www.chitai-gorod.ru/product/serdca-treh-3018497,284 ₽,365 ₽,4.5,2 оценки,Сердца трех,Джек Лондон,3018497,АСТ,Neoclassic,Лучшая мировая классика,2023,978-5-17-161359-4,352,2.5x13.5x20.7,Твёрдый переплёт,6000,290,12+,,,,
https://www.chitai-gorod.ru/product/siluet-zhenshchiny-3013244,293 ₽,376 ₽,4.7,3 оценки,Силуэт женщины,Оноре де Бальзак,3013244,Азбука,,Азбука-классика (pocket-book),2023,978-5-389-24364-4,352,1.4x11.5x18,Мягкий переплёт,3000,176,16+,,,,
https://www.chitai-gorod.ru/product/sofya-petrovna-spusk-pod-vodu-procherk-2989913,1287 ₽,1651 ₽,4.6,11 оценок,Софья Петровна. Спуск под воду. Прочерк,Лидия Чуковская,2989913,АСТ,Редакция Елены Шубиной,Предметы культа,2023,978-5-17-157440-6,618,2.9x14.3x21.5,Твёрдый переплёт,2500,700,16+,,,,
https://www.chitai-gorod.ru/product/mantissa-2964290,551 ₽,707 ₽,3.9,59 оценок,Мантисса,Джон Роберт Фаулз,2964290,Эксмо,,Магистраль. Главный тренд,2023,978-5-04-176773-0,288,1.7x12.5x20,Мягкий переплёт,4000,260,18+,,,,
https://www.chitai-gorod.ru/product/lavka-chudes-2957279,236 ₽,447 ₽,4.3,19 оценок,Лавка чудес,Жоржи Амаду,2957279,Эксмо,,Всемирная литература. Новое оформление,2023,978-5-04-174515-8,384,1.7x13.1x20.6,Твёрдый переплёт,3000,290,16+,,,,
https://www.chitai-gorod.ru/product/blesk-i-nishcheta-kurtizanok-2815139,303 ₽,388 ₽,4.0,38 оценок,Блеск и нищета куртизанок,Оноре де Бальзак,2815139,АСТ,Neoclassic,Лучшая мировая классика,2023,978-5-17-122904-7,480,3.3x13x20.7,Твёрдый переплёт,4000,360,16+,,,,
https://www.chitai-gorod.ru/product/remeslo-2528402,551 ₽,707 ₽,4.6,21 оценка,Ремесло,Сергей Довлатов,2528402,Азбука,,Азбука Premium,2023,978-5-389-10983-4,256,1.4x12x17,Твёрдый переплёт,2000,219,18+,,,,
https://www.chitai-gorod.ru/product/samyy-dobryy-novyy-god-sbornik-2942642,579 ₽,742 ₽,3.8,34 оценки,Самый добрый Новый год: сборник,Аркадий Аверченко,2942642,АСТ,Астрель СПб,Праздник-Праздник,2022,978-5-17-151293-4,288,1.8x14.5x20.5,Твёрдый переплёт,3000,370,12+,,,,
https://www.chitai-gorod.ru/product/malenkie-muzhchiny-2804753,211 ₽,359 ₽,4.1,23 оценки,Маленькие мужчины,Луиза Мэй Олкотт,2804753,Эксмо,,Pocket book,2022,978-5-04-112114-3,416,1.5x11.5x18,Мягкий переплёт,4000,200,16+,,,,
https://www.chitai-gorod.ru/product/proshchay-oruzhie-2786047,505 ₽,648 ₽,4.3,29 оценок,"Прощай, оружие!",Эрнест Миллер Хемингуэй,2786047,АСТ,Neoclassic,Зарубежная классика,2022,978-5-17-122314-4,320,2.5x13.1x20.6,Твёрдый переплёт,1000,250,16+,,,,
https://www.chitai-gorod.ru/product/malenkie-zhenshchiny-2774407,533 ₽,683 ₽,4.3,98 оценок,Маленькие женщины,Луиза Мэй Олкотт,2774407,Азбука,,Азбука-бестселлер,2022,978-5-389-17453-5,416,2x12.3x20.2,Твёрдый переплёт,4000,400,12+,Бессмертная Ирина Михайловна,,,
https://www.chitai-gorod.ru/product/poka-tebya-ne-bylo-2644427,393 ₽,742 ₽,4.4,14 оценок,Пока тебя не было,Мэгги О`Фаррелл,2644427,Эксмо,,Истории о нас. Романы Мэгги О’Фаррелл,2018,978-5-04-092395-3,352,2.3x14.3x20.7,Твёрдый переплёт,6000,379,16+,Ракитина Екатерина,,,
https://www.chitai-gorod.ru/product/komplekt-unesennye-vetrom-iz-2-h-knig-3085933,1839 ₽,2359 ₽,5.0,1 оценка,Комплект Унесенные ветром (из 2-х книг),Маргарет Митчелл,3085933,Эксмо,,Жемчужина. Классика тихой роскоши,2025,978-5-04-212629-1,,5.8x14.6x20.7,,,1340,16+,,,,
https://www.chitai-gorod.ru/product/igrok-2878626,299 ₽,359 ₽,4.3,79 оценок,Игрок,Федор Достоевский,2878626,Эксмо,,Белая птица,2025,978-5-04-154180-4,224,1.4x11.7x18,Мягкий переплёт,3000,119,16+,,,,
https://www.chitai-gorod.ru/product/ovod-3052823,671 ₽,860 ₽,4.4,10 оценок,Овод,Этель Войнич,3052823,АСТ,NoSugar Books,NoSugar. Классика,2024,978-5-17-166623-1,512,3x13.2x20.7,Твёрдый переплёт,2000,470,16+,,,,
https://www.chitai-gorod.ru/product/molot-vedm-3050716,303 ₽,388 ₽,,,Молот ведьм,Генрих Крамер,3050716,АСТ,Neoclassic,Лучшая мировая классика,2024,978-5-17-167594-3,448,3.1x12.8x20.5,Твёрдый переплёт,5000,330,16+,,,,
https://www.chitai-gorod.ru/product/prestuplenie-i-nakazanie-kollekcionnoe-illyustrirovannoe-izdanie-3040273,2391 ₽,3067 ₽,5.0,3 оценки,Преступление и наказание. Коллекционное иллюстрированное издание,Федор Достоевский,3040273,Эксмо,Издательство Алгоритм,Подарочные издания. Иллюстрированная классика,2024,978-5-00222-408-1,816,4.2x17x24.3,Твёрдый переплёт,2000,1212,16+,,,,
https://www.chitai-gorod.ru/product/izgnannik-kapriz-olmeyera-3032397,349 ₽,447 ₽,5.0,2 оценки,Изгнанник. Каприз Олмейера,Джозеф Конрад,3032397,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-160956-6,576,2.1x11.5x18,Мягкий переплёт,3000,280,12+,,,,
https://www.chitai-gorod.ru/product/missis-kreddok-pokoritel-afriki-2989416,901 ₽,1155 ₽,4.7,9 оценок,Миссис Крэддок. Покоритель Африки,Сомерсет Моэм,2989416,АСТ,Neoclassic,Библиотека Классики,2024,978-5-17-157543-4,608,3.5x13.4x20.7,Твёрдый переплёт,2000,550,12+,,,,
https://www.chitai-gorod.ru/product/sherli-2920991,349 ₽,447 ₽,4.3,12 оценок,Шерли,Шарлотта Бронте,2920991,АСТ,Neoclassic,Лучшая мировая классика,2024,978-5-17-147318-1,544,2.7x13.4x21,Твёрдый переплёт,3000,400,16+,,,,
https://www.chitai-gorod.ru/product/parizhskie-tayny-v-2-h-tomah-komplekt-3012366,1931 ₽,2477 ₽,4.9,15 оценок,Парижские тайны (в 2-х томах) (комплект),Эжен Сю,3012366,Азбука,,Мир приключений,2023,978-5-389-23531-1,1664,8.3x15x21.7,Твёрдый переплёт,3000,1956,16+,,,,
https://www.chitai-gorod.ru/product/god-vo-florencii-2996498,689 ₽,884 ₽,4.2,6 оценок,Год во Флоренции,Александр Дюма (отец),2996498,Вече,,Иллюстрированное собрание сочинений,2023,978-5-4484-4270-4,640,2.9x13.5x20.4,Твёрдый переплёт,1500,630,16+,,,,
https://www.chitai-gorod.ru/product/kventin-dorvard-2985692,339 ₽,435 ₽,4.6,8 оценок,Квентин Дорвард,Вальтер Скотт,2985692,Эксмо,,Всемирная литература. Новое оформление,2023,978-5-04-181178-5,608,2.7x13.1x20.5,Твёрдый переплёт,3000,420,16+,,,,
https://www.chitai-gorod.ru/product/karera-rugonov-2976824,284 ₽,365 ₽,3.8,43 оценки,Карьера Ругонов,Эмиль Золя,2976824,Азбука,,Азбука-классика (pocket-book),2023,978-5-389-22995-2,416,1.7x11.4x18,Мягкий переплёт,3000,205,16+,,,,
https://www.chitai-gorod.ru/product/melnica-na-flosse-2973812,330 ₽,424 ₽,4.3,27 оценок,Мельница на Флоссе,Джордж Элиот,2973812,Азбука,,Азбука-классика (pocket-book),2023,978-5-389-22704-0,640,2.5x11.5x18,Мягкий переплёт,4000,310,16+,,,,
https://www.chitai-gorod.ru/product/geniy-2464401,395 ₽,506 ₽,3.9,61 оценка,Гений,Теодор Драйзер,2464401,Азбука,,Азбука-классика (pocket-book),2023,978-5-389-09711-7,928,3.3x11.5x18,Мягкий переплёт,2000,430,16+,,,,
https://www.chitai-gorod.ru/product/snova-nas-chitaet-rossiya-2866293,299 ₽,349 ₽,4.6,7 оценок,Снова нас читает Россия...,Борис Слуцкий,2866293,Эксмо,,Золотая серия поэзии (новое оформление),2021,978-5-04-154130-9,224,1.4x11.5x17,Твёрдый переплёт,3000,129,16+,,,,
https://www.chitai-gorod.ru/product/graf-monte-kristo-komplekt-iz-2-knig-2262165,671 ₽,860 ₽,4.2,17 оценок,Граф Монте-Кристо (комплект из 2 книг),Александр Дюма (отец),2262165,АСТ,Neoclassic,Зарубежная классика,2020,"978-5-17-068487-8 978-5-17-068488-5 978-5-17-068487-8, 978-5-17-068488-5",1216,3.3x14x41.7,Твёрдый переплёт,1200,858,12+,,,,
https://www.chitai-gorod.ru/product/chevengur-2330673,284 ₽,365 ₽,4.2,25 оценок,Чевенгур,Андрей Платонов,2330673,Азбука,,Азбука-классика (pocket-book),2012,"978-5-389-04660-3 978-5-389-09728-5 978-5-389-04660-3, 978-5-389-09728-5",480,1.6x11.4x18,Мягкий переплёт,4000,239,16+,,,,
https://www.chitai-gorod.ru/product/test-na-dobrotu-i-chelovechnost-cvety-dlya-eldzhernona-tainstvennaya-istoriya-billi-milligana-komplekt-iz-2-knig-2913426,1103 ₽,1415 ₽,4.2,77 оценок,"Тест на доброту и человечность: Цветы для Элджернона, Таинственная история Билли Миллигана (комплект из 2 книг)",Дэниел Киз,2913426,Эксмо,,Яркие страницы. Комплекты,2025,,832,5.2x13.2x20.7,Твёрдый переплёт,500,800,16+,,,,
https://www.chitai-gorod.ru/product/frenni-i-zui-3042479,763 ₽,978 ₽,5.0,1 оценка,Фрэнни и Зуи,Джером Сэлинджер,3042479,Эксмо,,Яркие страницы. Коллекция Дж. Д. Сэлинджера,2024,978-5-04-189686-7,224,1.7x13x20.5,Твёрдый переплёт,2000,300,16+,,,,
https://www.chitai-gorod.ru/product/chasha-zhizni-3034442,299 ₽,359 ₽,3.7,6 оценок,Чаша жизни,Иван Бунин,3034442,Азбука,,Азбука-классика (pocket-book),2024,978-5-389-25099-4,480,1.8x11.5x18,Мягкий переплёт,4000,230,16+,,,,
https://www.chitai-gorod.ru/product/teatr-pesy-russkih-pisateley-3032649,671 ₽,860 ₽,5.0,3 оценки,Театр. Пьесы русских писателей,Николай Гоголь,3032649,Эксмо,,Яркие страницы. Коллекционные издания,2024,978-5-04-194829-0,480,2.6x13x20.5,Твёрдый переплёт,3000,470,16+,,,,
https://www.chitai-gorod.ru/product/sotvorenie-svyatogo-geroy-3025513,855 ₽,1096 ₽,5.0,2 оценки,Сотворение Святого. Герой,Сомерсет Моэм,3025513,АСТ,Neoclassic,Библиотека Классики,2024,978-5-17-162576-4,544,3x13x20.6,Твёрдый переплёт,2000,490,16+,,,,
https://www.chitai-gorod.ru/product/palata-6-2984891,284 ₽,365 ₽,4.6,23 оценки,Палата № 6,Антон Чехов,2984891,Азбука,,Мировая классика,2024,978-5-389-23268-6,416,2.7x13.5x20.5,Твёрдый переплёт,7000,330,16+,,,,
https://www.chitai-gorod.ru/product/rakovyy-korpus-2965655,413 ₽,530 ₽,3.8,16 оценок,Раковый корпус,Александр Солженицын,2965655,АСТ,Neoclassic,Лучшая мировая классика,2024,978-5-17-154753-0,512,2.5x13x20.6,Твёрдый переплёт,3000,380,16+,,,,
https://www.chitai-gorod.ru/product/strast-2993141,284 ₽,365 ₽,3.8,6 оценок,Страсть,Ги де Мопассан,2993141,АСТ,Neoclassic,Лучшая мировая классика,2023,978-5-17-157717-9,352,2.5x13x20.6,Твёрдый переплёт,4000,292,16+,,,,
https://www.chitai-gorod.ru/product/ruka-i-serdce-2976828,284 ₽,365 ₽,4.3,16 оценок,Рука и сердце,Элизабет Гаскелл,2976828,Азбука,,Азбука-классика (pocket-book),2023,978-5-389-15379-0,384,1.6x11.4x18,Мягкий переплёт,3000,190,16+,,,,
https://www.chitai-gorod.ru/product/fialka-pratera-2969815,293 ₽,376 ₽,3.7,27 оценок,Фиалка Пратера,Кристофер Ишервуд,2969815,АСТ,Neoclassic,Эксклюзивная классика,2023,978-5-17-133317-1,160,1.4x11.5x18,Мягкий переплёт,4000,116,16+,,,,
https://www.chitai-gorod.ru/product/pod-senyu-dev-uvenchannyh-cvetami-2685632,358 ₽,459 ₽,4.1,28 оценок,"Под сенью дев, увенчанных цветами",Марсель Пруст,2685632,Азбука,,Азбука-классика (pocket-book),2023,978-5-389-15511-4,704,2.6x11.5x18.1,Мягкий переплёт,2000,330,16+,Баевская Елена Вадимовна,,,
https://www.chitai-gorod.ru/product/temnyy-cvetok-2962814,284 ₽,365 ₽,4.0,42 оценки,Темный цветок,Джон Голсуорси,2962814,Азбука,,Азбука-классика (pocket-book),2022,978-5-389-22173-4,352,1.4x11.5x18,Мягкий переплёт,3000,170,16+,,,,
https://www.chitai-gorod.ru/product/torgovyy-dom-gerdlston-2941192,299 ₽,359 ₽,4.3,37 оценок,Торговый дом Гердлстон,Артур Дойл,2941192,Азбука,,Азбука-классика (pocket-book),2022,978-5-389-21514-6,480,1.9x11.5x18,Мягкий переплёт,3000,239,16+,,,,
https://www.chitai-gorod.ru/product/opasnye-svyazi-2851716,284 ₽,365 ₽,3.6,40 оценок,Опасные связи,Пьер Шодерло де Лакло,2851716,АСТ,Neoclassic,Лучшая мировая классика,2022,978-5-17-137277-4,416,3x13x20.6,Твёрдый переплёт,7000,319,16+,,,,
https://www.chitai-gorod.ru/product/voyna-i-mir-2755010,1287 ₽,1651 ₽,3.8,326 оценок,Война и мир,Лев Толстой,2755010,АСТ,Neoclassic,Все в одном томе,2022,978-5-17-118103-1,1360,6.2x14.5x21.9,Твёрдый переплёт,3000,1210,12+,,,,
https://www.chitai-gorod.ru/product/o-vseh-sozdaniyah-mudryh-i-udivitelnyh-2879833,303 ₽,388 ₽,4.8,21 оценка,О всех созданиях - мудрых и удивительных,Джеймс Хэрриот,2879833,Азбука,,Азбука-классика (pocket-book),2021,978-5-389-20374-7,544,2x11.5x18,Мягкий переплёт,5000,270,16+,,,,
https://www.chitai-gorod.ru/product/malenkie-zhenshchiny-2769152,284 ₽,365 ₽,4.4,77 оценок,Маленькие женщины,Луиза Мэй Олкотт,2769152,Эксмо,,Белая птица,2021,978-5-04-109237-5,384,1.4x11.5x18,Мягкий переплёт,5000,189,16+,Батищева Марина Юрьевна,,,
https://www.chitai-gorod.ru/product/planeta-lyudey-2769307,299 ₽,359 ₽,4.3,22 оценки,Планета людей,Антуан де Сент-Экзюпери,2769307,Азбука,,Азбука-классика (pocket-book),2021,978-5-389-17354-5,352,1.4x11.5x18,Мягкий переплёт,3000,170,12+,,,,
https://www.chitai-gorod.ru/product/skazki-staroy-anglii-2720922,312 ₽,400 ₽,4.3,40 оценок,Сказки Старой Англии,Редьярд Киплинг,2720922,Азбука,,Азбука-классика (pocket-book),2021,978-5-389-16190-0,544,2x11.5x18,Мягкий переплёт,3000,259,12+,"Бородицкая Марина Яковлевна, Чернышева Татьяна Николаевна, Кружков Григорий Михайлович",,,
https://www.chitai-gorod.ru/product/brk-sit-i-mec-kn-2-12-3084819,809 ₽,1037 ₽,5.0,2 оценки,Щит и меч. Книга 2,Вадим Кожевников,3084819,Вече,,Библиотека разведки и контрразведки,2025,978-5-4484-5234-5,512,2.5x13.5x20.6,,800,530,12+,,,,
