price,const,avg_rating,cnt_reviews,pages_cnt,tirage,publisher_АСТ,publisher_Азбука,publisher_Иностранка,publisher_Эксмо,cover_type_Твёрдый_переплёт,weight/page_cnt,2024_or_2025,6-,16+
671,1.0,4.5,2,480,3000,1.0,0.0,0.0,0.0,1.0,0.8541666666666666,1.0,0.0,0.0
459,1.0,4.0,47,320,2000,0.0,0.0,0.0,1.0,0.0,0.884375,1.0,0.0,1.0
459,1.0,4.2,107,256,4000,0.0,0.0,0.0,1.0,1.0,1.09375,1.0,0.0,1.0
855,1.0,4.0,74,512,1500,1.0,0.0,0.0,0.0,1.0,0.935546875,1.0,0.0,1.0
293,1.0,4.1,100,320,3000,0.0,0.0,0.0,1.0,0.0,0.496875,1.0,0.0,1.0
533,1.0,3.9,117,288,3000,1.0,0.0,0.0,0.0,1.0,0.9722222222222222,1.0,0.0,1.0
735,1.0,4.5,4,320,3000,1.0,0.0,0.0,0.0,1.0,1.15625,1.0,0.0,1.0
284,1.0,4.8,12,384,4000,0.0,1.0,0.0,0.0,0.0,0.4947916666666667,1.0,0.0,0.0
303,1.0,4.6,11,384,3000,0.0,0.0,0.0,1.0,1.0,0.7552083333333334,1.0,0.0,1.0
1057,1.0,4.2,109,576,2000,0.0,0.0,1.0,0.0,1.0,1.1458333333333333,1.0,0.0,1.0
597,1.0,5.0,8,416,3000,1.0,0.0,0.0,0.0,1.0,0.8653846153846154,0.0,0.0,1.0
1195,1.0,4.3,95,880,3000,0.0,0.0,1.0,0.0,1.0,1.1704545454545454,0.0,0.0,1.0
827,1.0,4.9,8,704,3000,1.0,0.0,0.0,0.0,1.0,0.7954545454545454,1.0,0.0,1.0
299,1.0,4.8,5,320,4000,1.0,0.0,0.0,0.0,0.0,0.59375,1.0,0.0,0.0
339,1.0,4.3,16,352,2000,0.0,0.0,0.0,1.0,1.0,0.7670454545454546,1.0,0.0,1.0
487,1.0,3.8,55,480,3000,0.0,0.0,0.0,1.0,1.0,0.7395833333333334,1.0,0.0,1.0
330,1.0,4.5,31,640,4000,0.0,0.0,0.0,1.0,1.0,0.690625,1.0,0.0,1.0
551,1.0,4.6,9,256,2000,0.0,0.0,0.0,1.0,0.0,1.09375,1.0,0.0,1.0
195,1.0,3.8,58,480,3000,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0
395,1.0,4.4,66,800,2000,0.0,1.0,0.0,0.0,0.0,0.47375,1.0,0.0,1.0
551,1.0,3.9,86,448,3000,0.0,0.0,0.0,1.0,1.0,0.9352678571428571,0.0,0.0,1.0
367,1.0,5.0,4,512,4000,1.0,0.0,0.0,0.0,0.0,0.48828125,1.0,0.0,1.0
303,1.0,4.8,9,512,4000,0.0,1.0,0.0,0.0,0.0,0.46875,1.0,0.0,1.0
781,1.0,3.6,24,448,2000,1.0,0.0,0.0,0.0,1.0,1.0223214285714286,1.0,0.0,1.0
330,1.0,4.1,59,192,3000,0.0,0.0,0.0,1.0,0.0,0.78125,1.0,0.0,1.0
505,1.0,3.9,33,464,4000,0.0,0.0,0.0,1.0,1.0,0.7327586206896551,0.0,0.0,1.0
579,1.0,4.3,134,320,4000,1.0,0.0,0.0,0.0,1.0,0.90625,0.0,0.0,0.0
299,1.0,4.3,58,256,4000,1.0,0.0,0.0,0.0,0.0,0.703125,0.0,0.0,0.0
625,1.0,4.0,44,576,2000,0.0,0.0,0.0,1.0,0.0,0.8506944444444444,1.0,0.0,1.0
303,1.0,4.4,16,448,3000,0.0,1.0,0.0,0.0,0.0,0.4955357142857143,1.0,0.0,1.0
809,1.0,4.1,55,320,1500,1.0,0.0,0.0,0.0,1.0,1.09375,1.0,0.0,1.0
1057,1.0,4.3,133,608,2000,0.0,0.0,1.0,0.0,1.0,1.0345394736842106,1.0,0.0,1.0
284,1.0,4.9,8,288,4000,1.0,0.0,0.0,0.0,0.0,0.7048611111111112,0.0,0.0,1.0
218,1.0,4.4,57,448,5000,0.0,0.0,0.0,1.0,0.0,0.4888392857142857,0.0,0.0,1.0
293,1.0,4.5,2,256,4000,0.0,0.0,0.0,1.0,1.0,0.8671875,1.0,0.0,1.0
1149,1.0,4.1,185,832,2000,0.0,0.0,1.0,0.0,1.0,1.0084134615384615,1.0,0.0,1.0
284,1.0,5.0,5,352,3000,1.0,0.0,0.0,0.0,0.0,0.5965909090909091,1.0,0.0,1.0
827,1.0,4.1,115,416,2000,0.0,0.0,0.0,0.0,1.0,0.9615384615384616,1.0,0.0,0.0
533,1.0,4.0,87,224,4000,0.0,0.0,0.0,1.0,1.0,1.15625,1.0,0.0,1.0
299,1.0,4.2,97,320,3000,1.0,0.0,0.0,0.0,0.0,0.590625,0.0,0.0,1.0
312,1.0,3.9,30,144,5000,0.0,1.0,0.0,0.0,0.0,0.5486111111111112,0.0,0.0,1.0
330,1.0,4.0,20,288,2000,0.0,0.0,0.0,1.0,1.0,0.8680555555555556,1.0,0.0,1.0
299,1.0,3.7,20,416,4000,0.0,1.0,0.0,0.0,0.0,0.5024038461538461,1.0,0.0,0.0
299,1.0,5.0,2,352,4000,1.0,0.0,0.0,0.0,0.0,0.5965909090909091,1.0,0.0,0.0
284,1.0,4.1,64,256,2000,0.0,1.0,0.0,0.0,0.0,0.50390625,1.0,0.0,1.0
293,1.0,4.1,66,384,3000,0.0,0.0,0.0,1.0,0.0,0.46875,1.0,0.0,1.0
321,1.0,3.9,71,224,4000,1.0,0.0,0.0,0.0,0.0,0.6830357142857143,0.0,0.0,1.0
459,1.0,5.0,10,224,2000,0.0,0.0,0.0,1.0,0.0,0.8928571428571429,1.0,0.0,0.0
339,1.0,5.0,4,480,4000,1.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,1.0
395,1.0,3.9,69,800,4000,1.0,0.0,0.0,0.0,0.0,0.48625,0.0,0.0,1.0
689,1.0,5.0,2,384,1500,1.0,0.0,0.0,0.0,1.0,0.9375,1.0,0.0,1.0
551,1.0,4.2,175,256,2000,1.0,0.0,0.0,0.0,1.0,1.12890625,1.0,0.0,0.0
1011,1.0,4.1,7,352,4000,0.0,0.0,0.0,1.0,1.0,1.3863636363636365,1.0,0.0,1.0
717,1.0,4.1,29,496,3000,0.0,0.0,0.0,1.0,1.0,1.1088709677419355,1.0,0.0,1.0
781,1.0,4.9,13,512,3000,0.0,0.0,1.0,0.0,1.0,0.9375,1.0,0.0,1.0
441,1.0,4.5,22,640,4000,0.0,0.0,0.0,1.0,1.0,0.6875,1.0,0.0,0.0
671,1.0,5.0,8,480,4000,0.0,1.0,0.0,0.0,1.0,0.9791666666666666,1.0,0.0,1.0
299,1.0,4.4,37,256,2000,0.0,1.0,0.0,0.0,0.0,0.50390625,1.0,0.0,1.0
1149,1.0,4.4,26,832,2000,0.0,1.0,0.0,0.0,1.0,1.1057692307692308,1.0,0.0,1.0
579,1.0,4.8,4,320,3000,1.0,0.0,0.0,0.0,1.0,0.90625,1.0,0.0,0.0
1241,1.0,4.7,23,928,2000,0.0,0.0,1.0,0.0,1.0,1.0883620689655173,1.0,0.0,1.0
763,1.0,4.2,102,512,3000,0.0,0.0,0.0,1.0,1.0,1.09375,1.0,0.0,1.0
339,1.0,4.1,38,320,4000,1.0,0.0,0.0,0.0,0.0,0.61875,0.0,0.0,1.0
625,1.0,5.0,1,640,3000,0.0,0.0,0.0,1.0,1.0,0.671875,1.0,0.0,1.0
671,1.0,5.0,20,320,5000,0.0,0.0,0.0,1.0,1.0,1.04375,1.0,0.0,1.0
579,1.0,4.2,103,224,4000,1.0,0.0,0.0,0.0,1.0,1.1875,0.0,0.0,0.0
625,1.0,3.9,122,704,4000,1.0,0.0,0.0,0.0,1.0,0.7514204545454546,0.0,0.0,0.0
293,1.0,3.6,37,352,3000,1.0,0.0,0.0,0.0,0.0,0.59375,0.0,0.0,0.0
1057,1.0,4.3,80,704,3000,0.0,1.0,0.0,0.0,1.0,1.1363636363636365,1.0,0.0,1.0
358,1.0,4.3,84,352,3000,1.0,0.0,0.0,0.0,0.0,0.59375,1.0,0.0,1.0
330,1.0,4.6,14,480,4000,1.0,0.0,0.0,0.0,0.0,0.6041666666666666,0.0,0.0,1.0
284,1.0,4.2,63,544,3000,1.0,0.0,0.0,0.0,0.0,0.6066176470588235,0.0,0.0,0.0
763,1.0,4.7,10,352,3000,0.0,1.0,0.0,0.0,1.0,1.1079545454545454,1.0,0.0,1.0
321,1.0,4.3,38,512,3000,1.0,0.0,0.0,0.0,1.0,0.740234375,0.0,0.0,0.0
579,1.0,3.8,58,288,3000,1.0,0.0,0.0,0.0,1.0,1.1076388888888888,0.0,0.0,1.0
284,1.0,5.0,1,416,4000,1.0,0.0,0.0,0.0,0.0,0.6009615384615384,1.0,0.0,1.0
413,1.0,5.0,5,480,3000,1.0,0.0,0.0,0.0,0.0,0.6458333333333334,1.0,0.0,1.0
717,1.0,4.8,16,384,3000,0.0,1.0,0.0,0.0,1.0,0.9895833333333334,1.0,0.0,1.0
1379,1.0,4.6,15,160,7000,0.0,0.0,0.0,0.0,1.0,4.75,1.0,0.0,1.0
349,1.0,3.9,47,288,3000,1.0,0.0,0.0,0.0,0.0,0.65625,1.0,0.0,1.0
284,1.0,4.5,88,256,3000,1.0,0.0,0.0,0.0,0.0,0.6640625,1.0,0.0,0.0
284,1.0,4.7,6,160,2000,1.0,0.0,0.0,0.0,0.0,0.6875,1.0,0.0,0.0
459,1.0,4.2,109,608,2000,1.0,0.0,0.0,0.0,0.0,0.4934210526315789,1.0,0.0,1.0
358,1.0,4.4,7,320,3000,0.0,0.0,0.0,1.0,1.0,0.84375,1.0,0.0,1.0
330,1.0,5.0,4,224,3000,1.0,0.0,0.0,0.0,0.0,0.6696428571428571,1.0,0.0,1.0
717,1.0,4.1,159,320,3000,0.0,1.0,0.0,0.0,1.0,1.03125,1.0,0.0,1.0
299,1.0,3.7,37,288,2000,0.0,1.0,0.0,0.0,0.0,0.5208333333333334,1.0,0.0,0.0
299,1.0,4.2,31,192,4000,1.0,0.0,0.0,0.0,0.0,0.6770833333333334,0.0,0.0,1.0
551,1.0,3.9,124,464,3000,0.0,0.0,0.0,1.0,0.0,0.8620689655172413,0.0,0.0,1.0
827,1.0,4.0,91,512,2000,1.0,0.0,0.0,0.0,1.0,0.8984375,1.0,0.0,1.0
505,1.0,4.8,6,256,2000,0.0,0.0,0.0,1.0,0.0,1.0546875,1.0,0.0,0.0
339,1.0,4.8,6,384,3000,0.0,0.0,0.0,1.0,1.0,0.7708333333333334,1.0,0.0,1.0
284,1.0,4.1,14,352,3000,1.0,0.0,0.0,0.0,1.0,0.8409090909090909,1.0,0.0,0.0
330,1.0,4.2,52,480,5000,1.0,0.0,0.0,0.0,0.0,0.6458333333333334,0.0,0.0,0.0
312,1.0,3.9,32,480,5000,1.0,0.0,0.0,0.0,0.0,0.5958333333333333,0.0,0.0,1.0
579,1.0,4.2,46,320,3000,1.0,0.0,0.0,0.0,1.0,0.903125,0.0,0.0,0.0
533,1.0,4.3,96,320,2000,0.0,0.0,0.0,1.0,1.0,0.996875,1.0,0.0,1.0
349,1.0,5.0,4,288,3000,0.0,0.0,0.0,1.0,1.0,0.9027777777777778,1.0,0.0,1.0
1195,1.0,4.2,59,832,2000,0.0,0.0,1.0,0.0,1.0,1.1394230769230769,1.0,0.0,1.0
293,1.0,4.4,32,160,3000,1.0,0.0,0.0,0.0,0.0,0.1125,0.0,0.0,1.0
505,1.0,4.5,20,384,3000,0.0,0.0,0.0,1.0,1.0,1.015625,0.0,0.0,1.0
1103,1.0,4.1,77,640,4000,0.0,1.0,0.0,0.0,1.0,1.03125,0.0,0.0,1.0
361,1.0,4.1,72,256,5000,0.0,0.0,0.0,1.0,1.0,1.0546875,0.0,0.0,1.0
1149,1.0,5.0,3,448,3000,0.0,1.0,0.0,0.0,1.0,1.3526785714285714,1.0,0.0,1.0
625,1.0,3.9,29,352,2000,0.0,0.0,0.0,1.0,1.0,0.9829545454545454,1.0,0.0,1.0
717,1.0,4.3,117,288,2000,0.0,0.0,0.0,1.0,1.0,1.2777777777777777,1.0,0.0,1.0
459,1.0,3.9,139,608,2000,1.0,0.0,0.0,0.0,0.0,0.5098684210526315,1.0,0.0,1.0
717,1.0,4.3,60,1696,3000,0.0,1.0,0.0,0.0,0.0,0.4716981132075472,1.0,0.0,1.0
299,1.0,4.2,24,320,3000,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,1.0
330,1.0,4.0,51,256,5000,1.0,0.0,0.0,0.0,0.0,0.703125,0.0,0.0,1.0
339,1.0,5.0,8,608,3000,0.0,1.0,0.0,0.0,0.0,0.4934210526315789,1.0,0.0,1.0
367,1.0,4.0,60,800,4000,0.0,1.0,0.0,0.0,0.0,0.47375,1.0,0.0,1.0
1103,1.0,4.6,9,608,3000,0.0,0.0,1.0,0.0,1.0,1.2335526315789473,1.0,0.0,1.0
965,1.0,4.1,134,512,2000,0.0,0.0,1.0,0.0,1.0,1.171875,1.0,0.0,1.0
1103,1.0,4.8,11,768,3000,0.0,1.0,0.0,0.0,1.0,1.1067708333333333,0.0,0.0,1.0
293,1.0,4.1,54,384,5000,1.0,0.0,0.0,0.0,1.0,0.78125,0.0,0.0,0.0
441,1.0,4.2,86,992,5000,1.0,0.0,0.0,0.0,0.0,0.4737903225806452,0.0,0.0,0.0
579,1.0,4.8,15,224,4000,0.0,0.0,0.0,1.0,1.0,1.1428571428571428,1.0,0.0,1.0
717,1.0,4.6,14,288,3000,0.0,0.0,0.0,1.0,1.0,1.2847222222222223,1.0,0.0,1.0
1149,1.0,4.7,28,800,4000,0.0,0.0,1.0,0.0,1.0,1.175,1.0,0.0,1.0
284,1.0,4.3,21,320,3000,0.0,1.0,0.0,0.0,0.0,0.496875,1.0,0.0,1.0
303,1.0,4.7,18,384,4000,1.0,0.0,0.0,0.0,0.0,0.6145833333333334,0.0,0.0,1.0
1471,1.0,4.0,25,768,3000,0.0,0.0,0.0,1.0,1.0,1.4973958333333333,0.0,0.0,1.0
349,1.0,4.6,14,288,3000,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.0,0.0,1.0
395,1.0,4.2,45,512,5000,1.0,0.0,0.0,0.0,0.0,0.60546875,0.0,0.0,1.0
321,1.0,5.0,3,416,3000,1.0,0.0,0.0,0.0,0.0,0.6009615384615384,1.0,0.0,1.0
827,1.0,4.1,83,512,2000,1.0,0.0,0.0,0.0,1.0,0.8984375,1.0,0.0,0.0
1287,1.0,4.2,126,1008,2500,0.0,0.0,1.0,0.0,1.0,1.1398809523809523,0.0,0.0,1.0
267,1.0,4.1,60,400,4000,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.0,1.0
809,1.0,4.4,93,576,3000,0.0,0.0,1.0,0.0,1.0,1.0416666666666667,1.0,0.0,0.0
1149,1.0,4.9,22,864,4000,0.0,0.0,1.0,0.0,1.0,1.0069444444444444,1.0,0.0,1.0
339,1.0,4.5,22,608,2000,0.0,1.0,0.0,0.0,0.0,0.4753289473684211,1.0,0.0,0.0
551,1.0,4.1,59,416,3000,0.0,0.0,0.0,1.0,1.0,0.9855769230769231,0.0,0.0,1.0
855,1.0,3.9,70,608,3000,1.0,0.0,0.0,0.0,1.0,0.9046052631578947,1.0,0.0,1.0
413,1.0,4.0,49,512,4000,1.0,0.0,0.0,0.0,1.0,0.681640625,1.0,0.0,1.0
625,1.0,3.7,54,1248,2000,0.0,1.0,0.0,0.0,0.0,0.23157051282051283,1.0,0.0,1.0
189,1.0,4.3,16,352,5000,0.0,0.0,0.0,1.0,0.0,0.7386363636363636,0.0,0.0,1.0
321,1.0,4.6,22,480,5000,1.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0
735,1.0,5.0,6,384,3000,0.0,0.0,0.0,0.0,1.0,1.3541666666666667,1.0,0.0,1.0
284,1.0,4.3,19,416,3000,1.0,0.0,0.0,0.0,0.0,0.6009615384615384,1.0,0.0,0.0
413,1.0,4.2,37,736,3000,0.0,1.0,0.0,0.0,0.0,0.5027173913043478,1.0,0.0,1.0
299,1.0,4.1,123,256,5000,0.0,1.0,0.0,0.0,0.0,0.5859375,1.0,0.0,1.0
1011,1.0,4.9,25,224,10000,0.0,0.0,0.0,0.0,1.0,2.232142857142857,1.0,0.0,1.0
1011,1.0,4.1,86,576,3000,0.0,0.0,1.0,0.0,1.0,1.1631944444444444,1.0,0.0,1.0
551,1.0,4.3,47,256,5000,0.0,0.0,0.0,1.0,0.0,0.90625,0.0,0.0,1.0
459,1.0,5.0,4,928,4000,1.0,0.0,0.0,0.0,0.0,0.47413793103448276,1.0,0.0,0.0
551,1.0,4.7,3,384,1500,1.0,0.0,0.0,0.0,1.0,0.78125,1.0,0.0,0.0
299,1.0,4.2,49,320,6000,0.0,1.0,0.0,0.0,0.0,0.53125,1.0,0.0,0.0
1379,1.0,5.0,14,1120,4000,0.0,0.0,1.0,0.0,1.0,0.9821428571428571,1.0,0.0,1.0
1149,1.0,4.7,18,400,2000,1.0,0.0,0.0,0.0,1.0,1.815,1.0,0.0,1.0
671,1.0,4.9,7,448,3000,0.0,0.0,0.0,1.0,0.0,0.8705357142857143,1.0,0.0,1.0
579,1.0,4.2,87,352,3000,1.0,0.0,0.0,0.0,1.0,0.8210227272727273,1.0,0.0,1.0
303,1.0,4.2,62,192,4000,1.0,0.0,0.0,0.0,0.0,0.6770833333333334,0.0,0.0,0.0
1333,1.0,4.1,40,960,4000,0.0,0.0,0.0,1.0,1.0,1.0833333333333333,0.0,0.0,1.0
321,1.0,4.1,64,448,3000,1.0,0.0,0.0,0.0,0.0,0.578125,0.0,0.0,0.0
339,1.0,4.5,4,320,3000,0.0,0.0,0.0,0.0,0.0,0.65625,1.0,0.0,0.0
533,1.0,4.5,2,416,2000,0.0,0.0,0.0,1.0,1.0,0.7451923076923077,1.0,0.0,1.0
284,1.0,5.0,3,448,4000,1.0,0.0,0.0,0.0,0.0,0.6026785714285714,1.0,0.0,1.0
441,1.0,4.5,10,640,3000,0.0,0.0,0.0,1.0,1.0,0.69375,1.0,0.0,1.0
1057,1.0,4.1,223,672,2000,0.0,0.0,1.0,0.0,1.0,1.1160714285714286,1.0,0.0,1.0
330,1.0,4.2,46,640,3000,0.0,1.0,0.0,0.0,0.0,0.46875,0.0,0.0,0.0
1149,1.0,4.1,106,880,5000,0.0,0.0,1.0,0.0,1.0,1.0909090909090908,0.0,0.0,1.0
303,1.0,4.0,56,224,5000,1.0,0.0,0.0,0.0,0.0,0.7098214285714286,0.0,0.0,1.0
299,1.0,4.0,42,288,3000,0.0,1.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.0
1195,1.0,4.9,8,720,5000,1.0,0.0,0.0,0.0,1.0,1.0972222222222223,1.0,0.0,1.0
293,1.0,4.3,89,480,2000,0.0,1.0,0.0,0.0,0.0,0.4791666666666667,1.0,0.0,1.0
1195,1.0,4.5,66,864,3000,0.0,0.0,1.0,0.0,1.0,1.1689814814814814,0.0,0.0,1.0
303,1.0,3.8,72,656,4000,0.0,1.0,0.0,0.0,0.0,0.5030487804878049,0.0,0.0,1.0
579,1.0,4.8,5,832,2000,0.0,0.0,0.0,1.0,1.0,0.6730769230769231,1.0,0.0,1.0
551,1.0,5.0,1,704,3000,0.0,0.0,0.0,1.0,1.0,0.6818181818181818,1.0,0.0,1.0
487,1.0,5.0,5,336,3000,0.0,0.0,0.0,1.0,1.0,0.6964285714285714,1.0,0.0,0.0
625,1.0,5.0,4,416,3000,0.0,0.0,0.0,1.0,0.0,0.8173076923076923,1.0,0.0,1.0
735,1.0,4.9,10,640,2000,0.0,0.0,0.0,1.0,0.0,0.853125,1.0,0.0,1.0
299,1.0,5.0,5,352,3000,1.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,1.0
284,1.0,5.0,3,384,4000,1.0,0.0,0.0,0.0,1.0,0.8020833333333334,1.0,0.0,1.0
330,1.0,3.9,66,352,6000,0.0,0.0,0.0,1.0,0.0,0.45170454545454547,1.0,0.0,1.0
339,1.0,3.9,57,448,3000,1.0,0.0,0.0,0.0,0.0,0.6026785714285714,0.0,0.0,1.0
551,1.0,4.0,94,480,5000,0.0,0.0,0.0,1.0,1.0,0.8666666666666667,0.0,0.0,1.0
551,1.0,4.2,34,160,3000,0.0,0.0,0.0,1.0,1.0,1.25,0.0,0.0,1.0
1195,1.0,4.2,136,928,4000,0.0,0.0,1.0,0.0,1.0,0.96875,0.0,0.0,1.0
339,1.0,5.0,7,352,3000,0.0,0.0,0.0,1.0,1.0,0.7954545454545454,1.0,0.0,1.0
689,1.0,4.0,79,640,4000,0.0,0.0,0.0,1.0,1.0,0.8890625,1.0,0.0,1.0
1103,1.0,4.7,15,832,5000,0.0,0.0,1.0,0.0,1.0,1.1826923076923077,1.0,0.0,1.0
689,1.0,4.2,92,400,3000,0.0,0.0,0.0,1.0,1.0,1.16,1.0,0.0,1.0
312,1.0,4.6,27,448,2000,0.0,1.0,0.0,0.0,0.0,0.46651785714285715,1.0,0.0,1.0
717,1.0,4.4,39,832,3000,0.0,1.0,0.0,0.0,1.0,1.0456730769230769,0.0,0.0,1.0
339,1.0,4.4,81,224,3000,1.0,0.0,0.0,0.0,0.0,0.6696428571428571,0.0,0.0,1.0
284,1.0,4.4,111,480,2000,0.0,1.0,0.0,0.0,0.0,0.4979166666666667,1.0,0.0,1.0
321,1.0,5.0,5,512,3000,1.0,0.0,0.0,0.0,0.0,0.46875,1.0,0.0,1.0
413,1.0,4.7,3,256,3000,0.0,0.0,0.0,1.0,1.0,0.875,1.0,0.0,1.0
459,1.0,4.9,12,192,2000,0.0,0.0,0.0,1.0,0.0,0.9375,1.0,0.0,1.0
551,1.0,4.8,6,176,3000,0.0,1.0,0.0,0.0,1.0,1.4204545454545454,1.0,0.0,1.0
321,1.0,5.0,7,320,3000,1.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,1.0
284,1.0,5.0,5,352,4000,1.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,1.0
321,1.0,4.7,6,288,3000,1.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,0.0
459,1.0,5.0,1,160,3000,0.0,0.0,0.0,1.0,1.0,1.5,1.0,0.0,1.0
1241,1.0,4.2,144,992,2000,0.0,0.0,1.0,0.0,1.0,1.0171370967741935,1.0,0.0,1.0
321,1.0,4.3,97,256,3000,1.0,0.0,0.0,0.0,0.0,0.73828125,1.0,0.0,1.0
303,1.0,4.3,25,448,4000,1.0,0.0,0.0,0.0,0.0,0.6071428571428571,0.0,0.0,0.0
330,1.0,4.0,19,288,3000,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0
358,1.0,4.3,58,416,3000,1.0,0.0,0.0,0.0,0.0,0.6490384615384616,0.0,0.0,1.0
284,1.0,4.2,26,288,3800,1.0,0.0,0.0,0.0,1.0,0.90625,0.0,0.0,1.0
330,1.0,4.4,36,672,3000,1.0,0.0,0.0,0.0,0.0,0.4955357142857143,0.0,0.0,1.0
533,1.0,4.5,53,256,1500,1.0,0.0,0.0,0.0,1.0,0.8984375,0.0,0.0,1.0
205,1.0,4.2,99,640,3000,0.0,0.0,0.0,1.0,0.0,0.484375,0.0,0.0,1.0
533,1.0,4.9,7,480,2000,0.0,0.0,0.0,1.0,0.0,0.8541666666666666,1.0,0.0,1.0
579,1.0,5.0,2,384,3000,0.0,0.0,0.0,1.0,1.0,0.9635416666666666,1.0,0.0,1.0
284,1.0,4.6,21,320,3000,0.0,0.0,0.0,1.0,0.0,0.53125,1.0,0.0,1.0
303,1.0,4.6,18,480,3000,0.0,1.0,0.0,0.0,0.0,0.4979166666666667,1.0,0.0,1.0
284,1.0,4.0,62,416,2000,0.0,1.0,0.0,0.0,0.0,0.4807692307692308,1.0,0.0,1.0
312,1.0,4.2,5,608,4000,1.0,0.0,0.0,0.0,0.0,0.5098684210526315,0.0,0.0,0.0
330,1.0,4.0,4,448,4000,1.0,0.0,0.0,0.0,1.0,0.7366071428571429,0.0,0.0,0.0
643,1.0,4.4,36,384,4000,1.0,0.0,0.0,0.0,1.0,0.859375,0.0,0.0,0.0
284,1.0,4.3,42,352,5000,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0
551,1.0,4.9,10,416,3000,0.0,1.0,0.0,0.0,1.0,0.9134615384615384,1.0,0.0,1.0
965,1.0,4.4,140,736,2000,0.0,1.0,0.0,0.0,1.0,1.1127717391304348,1.0,0.0,0.0
330,1.0,4.5,48,544,2000,0.0,1.0,0.0,0.0,0.0,0.47610294117647056,1.0,0.0,1.0
1195,1.0,4.9,19,704,4000,0.0,0.0,0.0,1.0,1.0,1.1647727272727273,1.0,0.0,1.0
330,1.0,4.5,50,640,5000,1.0,0.0,0.0,0.0,1.0,0.6859375,1.0,0.0,1.0
321,1.0,4.1,31,224,3000,1.0,0.0,0.0,0.0,0.0,0.6696428571428571,0.0,0.0,1.0
2391,1.0,4.1,37,1152,1000,0.0,0.0,0.0,1.0,1.0,1.2934027777777777,1.0,0.0,1.0
487,1.0,5.0,2,448,3000,1.0,0.0,0.0,0.0,1.0,0.8928571428571429,1.0,0.0,0.0
321,1.0,4.0,66,576,7000,1.0,0.0,0.0,0.0,1.0,0.7100694444444444,0.0,0.0,1.0
579,1.0,4.1,125,384,4000,1.0,0.0,0.0,0.0,1.0,0.859375,0.0,0.0,1.0
321,1.0,4.0,53,608,3000,1.0,0.0,0.0,0.0,0.0,0.4934210526315789,1.0,0.0,0.0
339,1.0,5.0,2,256,3000,1.0,0.0,0.0,0.0,0.0,0.6640625,1.0,0.0,0.0
312,1.0,4.0,57,448,3000,1.0,0.0,0.0,0.0,0.0,0.6026785714285714,0.0,0.0,0.0
312,1.0,4.1,23,192,3000,0.0,1.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,1.0
1103,1.0,4.9,15,640,2000,0.0,1.0,0.0,0.0,1.0,1.21875,1.0,0.0,1.0
1103,1.0,4.6,16,704,2000,0.0,0.0,1.0,0.0,1.0,1.1903409090909092,1.0,0.0,1.0
1195,1.0,4.2,102,304,1500,1.0,0.0,0.0,0.0,1.0,2.0065789473684212,1.0,0.0,1.0
299,1.0,4.4,54,304,2000,0.0,1.0,0.0,0.0,0.0,0.5921052631578947,1.0,0.0,0.0
303,1.0,4.8,14,544,3000,0.0,1.0,0.0,0.0,0.0,0.4963235294117647,0.0,0.0,1.0
339,1.0,4.7,7,672,4000,1.0,0.0,0.0,0.0,0.0,0.49107142857142855,0.0,0.0,1.0
330,1.0,4.3,50,352,3000,1.0,0.0,0.0,0.0,0.0,0.59375,0.0,0.0,1.0
809,1.0,3.7,3,256,6000,0.0,0.0,0.0,0.0,1.0,1.09375,1.0,0.0,1.0
671,1.0,5.0,12,384,4000,0.0,0.0,0.0,1.0,1.0,1.015625,1.0,0.0,1.0
330,1.0,4.4,9,320,3000,1.0,0.0,0.0,0.0,0.0,0.59375,1.0,0.0,1.0
505,1.0,4.9,9,320,3000,0.0,0.0,0.0,1.0,0.0,0.83125,1.0,0.0,1.0
395,1.0,4.1,76,480,1500,1.0,0.0,0.0,0.0,0.0,0.5208333333333334,1.0,0.0,1.0
827,1.0,4.6,5,352,2000,1.0,0.0,0.0,0.0,1.0,1.25,1.0,0.0,1.0
735,1.0,4.8,8,896,3000,0.0,0.0,0.0,1.0,0.0,0.7790178571428571,1.0,0.0,1.0
873,1.0,4.2,92,704,2000,1.0,0.0,0.0,0.0,1.0,0.8934659090909091,1.0,0.0,1.0
579,1.0,4.0,74,224,4000,1.0,0.0,0.0,0.0,1.0,1.1830357142857142,0.0,0.0,0.0
551,1.0,4.2,234,384,5000,1.0,0.0,0.0,0.0,1.0,0.8307291666666666,0.0,0.0,0.0
330,1.0,4.3,16,320,3000,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,1.0
